group,service,name,externalName,description,id,shortName,externalId,active,enabled,public,isDefault,type,model,baseRateName,baseRateId,relPct,abs,baseAmountGross,currency,chainDepth,chain
OLD DIRECT PROMOS,Short Stay Accommodation,AUTO - NIGHT-OFF,Give Mum The Night Off,"This Mother's Day weekend, give mum what she truly wants - the night off. Book her in for a night at Mason & Fifth, Westbourne Park any day between Friday 13th and Monday 16th March, and treat her to: A peaceful night away ✓ A beautiful bunch of @sageflowers waiting for her (RRP £40)✓ Time to unwind in our pool, sauna and steam room ✓ A breakfast buffet before she checks back into real life ✓ • Available for stays from 13th March to 16th March only • Full payment required at the time of booking. Non-refundable and non-amendable",a1d12ee7-8c1b-41f8-99fd-b3fa00ea0989,AN,,true,false,false,false,Private,Base,,,,,195,GBP,0,
OLD DIRECT PROMOS,Short Stay Accommodation,"AUTO Dine On Us - Pay to Stay, Dine on Us","Pay to Stay, Dine on Us","Enjoy £50 per night to spend on food and drinks, with our special 'Dine on Us' offer - where the Studio is on you, but the food and drinks are on us. Stay for a night or settle in for a long weekend. The longer you stay the more allowance you receive. Whether it’s dinner at the Canal Restaurant, cocktails on the terrace, a juice before a swim, or coffee on the move, simply charge your food and drinks to your studio and enjoy the freedom of spending your allowance whenever you choose during your stay. • This 1-night rate includes a £50 Food & Drinks credit per booking. • Allowance must be used during the stay and cannot be transferred, redeemed for cash, or carried over to future bookings. • Available for stays in January & February only. • Full payment required at the time of booking. Non-refundable and non-amendable.",0d415867-303e-4699-b21a-b3a700fcd437,ADOUPtSDoU,,true,true,false,false,Private,Dependent,AUTO M&F Insider - Best Flexible Rate (1N),c3b89393-bcf4-458e-b478-b26d00ae4d5c,0%,0,,GBP,2,AUTO M&F Insider - Best Flexible Rate (1N) → OTA main (old)
OLD DIRECT PROMOS,Short Stay Accommodation,"AUTO Dine On Us - Pay to Stay, Dine on Us 2 Nights","Pay to Stay, Dine on Us","Enjoy £50 per night to spend on food and drinks, with our special 'Dine on Us' offer - where the Studio is on you, but the food and drinks are on us. Stay for a night or settle in for a long weekend. The longer you stay the more allowance you receive. Whether it’s dinner at the Canal Restaurant, cocktails on the terrace, a juice before a swim, or coffee on the move, simply charge your food and drinks to your studio and enjoy the freedom of spending your allowance whenever you choose during your stay. • This 2 night rate includes a £100 Food & Drinks credit per booking. • Allowance must be used during the stay and cannot be transferred, redeemed for cash, or carried over to future bookings. • Available for stays in January & February only. Full payment required at the time of booking. Non-refundable and non-amendable.",fd6325aa-96dd-4fa6-b400-b3a200f650b7,ADOUPtSDoUN,,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
OLD DIRECT PROMOS,Short Stay Accommodation,"AUTO Dine On Us - Pay to Stay, Dine on Us 3 Nights","Pay to Stay, Dine on Us","Enjoy £50 per night to spend on food and drinks, with our special 'Dine on Us' offer - where the Studio is on you, but the food and drinks are on us. Stay for a night or settle in for a long weekend. The longer you stay the more allowance you receive. Whether it’s dinner at the Canal Restaurant, cocktails on the terrace, a juice before a swim, or coffee on the move, simply charge your food and drinks to your studio and enjoy the freedom of spending your allowance whenever you choose during your stay. • This 3 night rate includes a £150 Food & Drinks credit per booking. • Allowance must be used during the stay and cannot be transferred, redeemed for cash, or carried over to future bookings. • Available for stays in January & February only. Full payment required at the time of booking. Non-refundable and non-amendable.",317c198d-8254-438f-b58d-b3a200f695bb,ADOUPtSDoUN,,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
OLD DIRECT PROMOS,Short Stay Accommodation,"AUTO Dine On US - Studio On You, Food & Drinks On Us DEACTIVATED","Dine On Us - Studio On You, Food & Drinks On Us","Experience a stay that treats your taste buds as much as your travel plans with our Dine On Us Rate — where the Studio is on you, but the food and drinks are on us. Stay for a night or settle in for a long weekend. The longer you stay the more allowance you receive. Whether it’s dinner at the Canal Restaurant, cocktails on the terrace, a juice before a swim, or coffee on the move, simply charge your food and drinks to your studio and enjoy the freedom of spending your allowance whenever you choose during your stay. • This 1 night rate includes a £50 Food & Drinks credit per booking. • Allowance must be used during the stay and cannot be transferred, redeemed for cash, or carried over to future bookings. • Available for stays in January & February only. Full payment required at the time of booking. Non-refundable and non-amendable.",af7d7a1e-c780-44a4-b89b-b3a200f5b746,ADOUSOYFDOUD,,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
OLD DIRECT PROMOS,Short Stay Accommodation,"AUTO Dinner, Bed & Breakfast For One","Dinner, Bed & Breakfast",,29edc9cf-731a-4f6d-9ffe-b3a800c82fc1,ADBBFO,,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
OLD DIRECT PROMOS,Short Stay Accommodation,"AUTO Dinner, Bed & Breakfast For Two","Dinner, Bed & Breakfast For Two",,bbd11224-0518-4a19-8693-b3a800c8982b,ADBBFT,,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
OLD DIRECT PROMOS,Short Stay Accommodation,AUTO M&F Early Bird - NO ROOM AT THE INN,M&F Early Bird - No Room At The Inn,"Cosy in with us at Westbourne Park this holiday season, with our NO ROOM AT THE INN Package, perfect for guests looking to relax and have everything taken care of. Settle into your private en-suite studio for a 3-night festive break. Unwind and unplug, with full use of the pool, gym, sauna and steam, and enjoy access to all spaces including Canal Restaurant, our Cinema Room, Listening Lounge and 10th Floor Guest Lounge with twinkling views over London. This rate includes: Christmas Day lunch at Canal (excluding drinks and service charge) This special festive rate requires full payment at the time of booking and is non-refundable and non-amendable.",ab9ecf6a-638b-4352-a920-b37d00a6f5ee,AMEBNRATI,NRII,true,false,false,false,Private,Base,,,,,200,GBP,0,
OLD DIRECT PROMOS,Short Stay Accommodation,AUTO M&F Early Bird – November,M&F Early Bird – November,,f2038ea1-8be9-440b-865b-b396016cedd7,AMEBN,PROMO,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-20%,0,,GBP,1,OTA main (old)
OLD DIRECT PROMOS,Short Stay Accommodation,AUTO M&F Events,M&F Events,,ee6a1475-d0c2-4817-be9c-b3cc010e8e1b,AME,,true,false,false,false,Private,Base,,,,,180,GBP,0,
OLD DIRECT PROMOS,Short Stay Accommodation,AUTO M&F Promotional Offer,M&F Promotional Offer,,58f97a77-93bb-4693-8028-b3de00e336d3,AMPO,,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-15%,0,,GBP,1,OTA main (old)
OLD DIRECT PROMOS,Short Stay Accommodation,AUTO M&F Promotional Rate,M&F Best Flexible,,1a6d4f0d-e40b-4a0f-bc70-b3d901068eec,AMPR,,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-20%,0,,GBP,1,OTA main (old)
OLD DIRECT PROMOS,Short Stay Accommodation,"AUTO M&F Soft Reset - Treatment, Dinner & Stay","M&F Soft Reset - Treatment, Dinner & Stay","Give the gift of a new year's reset to your favourite person, or treat yourself to some ‘me time’, with our exclusive SOFT RESET Package. Designed to restore balance after the festive season, this stay combines great food, restorative rest and a touch of self-care. Available exclusively throughout January and February. Settle into a private en-suite studio, spend your first evening in Canal restaurant with a £50 credit towards food & drink, with a help-yourself breakfast in the morning. A 30-minute treatment for one or two during your stay - with 'The Grounding' full-body Massage, Deep Roots Massage or 'From The Ground Up' treatments to choose from. The perfect way to ease into the year feeling lighter and brighter. This rate includes: • Overnight stay with breakfast • £50 credit for food & drink in Canal restaurant - must be used on your first evening of your stay • A 30-minute treatment for one or two during your stay - our team will reach out to book a time to suit • Available for stays in January & February only • Full payment required at the time of booking. Non-refundable and non-amendable",48731488-849a-4d13-969a-b3b400fd791e,AMSRTDS,,true,true,false,false,Private,Base,,,,,150,GBP,0,
OLD DIRECT PROMOS,Short Stay Accommodation,"AUTO M&F Soft Reset - Treatment, Dinner & Stay (Voucher)","M&F Soft Reset - Treatment, Dinner & Stay","Give the gift of a new year's reset to your favourite person, or treat yourself to some ‘me time’, with our exclusive SOFT RESET Package. Designed to restore balance after the festive season, this stay combines great food, restorative rest and a touch of self-care. Available exclusively throughout January and February. Settle into a private en-suite studio, spend your first evening in Canal restaurant with a £50 credit towards food & drink, with a help-yourself breakfast in the morning. A 30-minute treatment for one or two during your stay - with 'The Grounding' full-body Massage, Deep Roots Massage or 'From The Ground Up' treatments to choose from. The perfect way to ease into the year feeling lighter and brighter. This rate includes: • Overnight stay with breakfast • £50 credit for food & drink in Canal restaurant - must be used on your first evening of your stay • A 30-minute treatment for one or two during your stay - our team will reach out to book a time to suit • Available for stays in January & February only • Full payment required at the time of booking. Non-refundable and non-amendable",a937960c-87e6-4a21-b54c-b3a200e95711,AMSRTDSV,,true,true,false,false,Private,Base,,,,,150,GBP,0,
OLD DIRECT PROMOS,Short Stay Accommodation,AUTO M&F Stay Local,STAYLOCAL,,f3d6d4ae-6107-4601-971f-b3b60135c63a,AMSL,,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-20%,0,,GBP,1,OTA main (old)
OLD DIRECT PROMOS,Short Stay Accommodation,AUTO OTA Expedia November,Advance Purchase,,694dc208-5b1f-4bc0-ad10-b3960171e525,AOEN,EXBF,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-20%,0,,GBP,1,OTA main (old)
OLD DIRECT PROMOS,Short Stay Accommodation,INTERNAL - EVENTS,Events,,afff7b8e-a099-4617-b007-b3590093a759,IE,Events,true,true,false,false,Private,Dependent,INTERNAL - MANAGEMENT,a5cee4c7-540d-444b-8f5b-b31c010af04c,0%,0,,GBP,1,INTERNAL - MANAGEMENT
OLD DIRECT PROMOS,Short Stay Accommodation,MANUAL - Ben,BENJILICIOUS,,51e244b8-181f-406a-8572-b368009a4e50,MB,,true,false,false,false,Private,Base,,,,,150,GBP,0,
OLD DIRECT PROMOS,Short Stay Accommodation,MANUAL - Harry,BAKEDBEAN,,452ee95c-9cdb-454b-a8af-b3680099a05b,MH,,true,false,false,false,Private,Base,,,,,150,GBP,0,
OLD DIRECT PROMOS,Short Stay Accommodation,MANUAL - MARKETING,MARKETING,,43c40e62-a4d1-4366-b4f5-b34c009c70c9,MM,,true,true,false,false,Private,Base,,,,,0,GBP,0,
OLD DIRECT PROMOS,Short Stay Accommodation,MANUAL - NHC Elliott,NHC Elliott,,c97379dd-16fb-418b-9ed7-b3250112709b,MNE,,true,true,false,false,Private,Base,,,,,200,GBP,0,
OLD INDIRECT ADVANCED,Short Stay Accommodation,AUTO GDS Advance Purchase,Advance Purchase,,83409a42-005d-4e2d-bd2f-b37f00ad257c,AGAP,GDSGOVR,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
OLD INDIRECT ADVANCED,Short Stay Accommodation,AUTO GDS Non-refundable RO,Advance Purchase,,22f19ad6-2a7b-4795-ad2b-b34f00a3b7b2,AGNR,GDS NR,true,true,false,false,Private,Dependent,UP FRONT M&F Early Bird - Best Direct Rate (1N),21e2f609-99b9-4ca7-999c-b2fc0087d3c1,0%,0,,GBP,3,UP FRONT M&F Early Bird - Best Direct Rate (1N) → AUTO M&F Insider - Best Flexible Rate (1N) → OTA main (old)
OLD INDIRECT ADVANCED,Short Stay Accommodation,AUTO M&F Early Bird - Best Direct Rate,M&F Early Bird - Best Direct Rate,"Book early for even better rates. Our Early Bird Rate offers the best value for guests who plan ahead and book direct. Enjoy your private en-suite studio and all the on-site amenities, including our Canal Restaurant, Listening Lounge, Cinema Room, and the 10th Floor Guest Lounge with sweeping views of London. Plus, unwind with full use of our pool, gym, sauna and steam, or book into a class or event via our guest app. This special rate is studio-only & requires full payment at the time of booking. Non-refundable and non-amendable.",a7fd2b93-ece9-4c65-8868-b2d800df2357, M&F Early Bird - Best Direct Rate,EBRO,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
OLD INDIRECT ADVANCED,Short Stay Accommodation,AUTO M&F Early Bird - Best Direct Rate - Breakfast Included,M&F Early Bird - Best Direct Rate - Breakfast Included for 2,"Book early for even better rates. Our Early Bird - Breakfast Inclusive rate offers the best value for guests who plan ahead and book direct. Enjoy your private en-suite studio and all the on-site amenities, including our Canal Restaurant, Listening Lounge, Cinema Room, and the 10th Floor Guest Lounge with sweeping views of London. Plus, unwind with full use of our pool, gym, sauna and steam, or book into a class or event via our guest app. It also includes a daily 'help yourself' breakfast bar for two with fresh bread & pastries, fruit, yoghurt, granola, tea and filter coffee. For single occupancy, simply amend the number of adults from 2 to 1, before you book. Non-refundable and non-amendable, with full payment required at the time of booking.",a9a7c88a-a1f2-495b-ac47-b36800e4f46b, M&F Early Bird - Best Direct Rate,BFLEXBB,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
OLD INDIRECT ADVANCED,Short Stay Accommodation,AUTO M&F Early Bird - Best Direct Rate - Breakfast Included 20% Discount,M&F Early Bird - Best Direct Rate - Breakfast Included,"Book early for even better rates. Our Early Bird - Breakfast Inclusive rate offers the best value for guests who plan ahead and book direct. Enjoy your private en-suite studio and all the on-site amenities, including our Canal Restaurant, Listening Lounge, Cinema Room, and the 10th Floor Guest Lounge with sweeping views of London. Plus, unwind with full use of our pool, gym, sauna and steam, or book into a class or event via our guest app. It also includes a daily 'help yourself' breakfast bar for two with fresh bread & pastries, fruit, yoghurt, granola, tea and filter coffee. For single occupancy, simply amend the number of adults from 2 to 1, before you book. Non-refundable and non-amendable, with full payment required at the time of booking.",302c4cb6-1317-41b0-895d-b3c301132d78,AMEBBDRBID,MFAP20,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-20%,0,,GBP,1,OTA main (old)
OLD INDIRECT ADVANCED,Short Stay Accommodation,AUTO M&F Early Bird - Best Direct Rate (1N),M&F Early Bird - Best Direct,"Book early for even better rates. Our Early Bird Rate offers the best value for guests who plan ahead and book direct. Enjoy your private en-suite studio and all the on-site amenities, including our Canal Restaurant, Listening Lounge, Cinema Room, and the 10th Floor Guest Lounge with sweeping views of London. Plus, unwind with full use of our pool, gym, sauna and steam, or book into a class or event via our guest app. This special rate is studio-only & requires full payment at the time of booking. Non-refundable and non-amendable.",0adbcb91-60d1-4927-9afc-b36800d3dfe0,AMEBBDRN,,true,false,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,20,,GBP,1,OTA main (old)
OLD INDIRECT ADVANCED,Short Stay Accommodation,AUTO M&F Early Bird - Best Direct Rate 1N - Breakfast Included,M&F Early Bird - Best Direct - Breakfast Included,"Book early for even better rates. Our Early Bird Rate with breakfast included offers the best value for guests who plan ahead and book direct. Enjoy your private en-suite studio and all the on-site amenities, including our Canal Restaurant, Listening Lounge, Cinema Room, and the 10th Floor Guest Lounge with sweeping views of London. Plus, unwind with full use of our pool, gym, sauna and steam, or book into a class or event via our guest app. It also includes a daily 'help yourself' breakfast bar for two with fresh bread & pastries, fruit, yoghurt, granola, tea and filter coffee. For single occupancy, simply amend the number of adults from 2 to 1, before you book. Requires full payment at the time of booking. Non-refundable and non-amendable.",46f8ee04-db64-4043-a8de-b36800c346f4, M&F Early Bird - Best Direct Rate,EBBB,true,false,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,20,,GBP,1,OTA main (old)
OLD INDIRECT ADVANCED,Short Stay Accommodation,AUTO OTA Agoda Advance Purchase,Advance Purchase,,0f9ace14-960c-4536-b91c-b37e00911c10,AOAAP,ANRO,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
OLD INDIRECT ADVANCED,Short Stay Accommodation,AUTO OTA Agoda Advance Purchase - Breakfast Included,Advance Purchase - Breakfast Included,,d7aaf611-cfac-4b6f-ba26-b37d00d8ce38,AOAAPBI,AGNRBB,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
OLD INDIRECT ADVANCED,Short Stay Accommodation,AUTO OTA Expedia Advance Purchase,Advance Purchase,,c2552aa2-cea1-42b5-b4d3-b3a60156f83d,AOEAP,EXRO,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
OLD INDIRECT ADVANCED,Short Stay Accommodation,AUTO OTA Expedia Advance Purchase - Breakfast Included,Advance Purchase - Breakfast Included,,c44714c6-cde9-4038-b247-b38e00e7602a,AOEAPBI,EXAP,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
OLD INDIRECT ADVANCED,Short Stay Accommodation,AUTO OTA HyperGuest Advance Purchase,Advanace Purchase,,d302a2ec-984e-4888-a20f-b37200e4e138,AOHAP,AARO,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
OLD INDIRECT ADVANCED,Short Stay Accommodation,AUTO OTA HyperGuest Advance Purchase  - Breakfast Included,Advance Purchase - Breakfast Included,,ac84d551-fff2-47c6-b162-b37200e46417,AOHAPBI,AABB,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
OLD INDIRECT ADVANCED,Short Stay Accommodation,CLOSE OTA 1 Night - deactivate,OTA 1 Night,,8ebf5b13-eec6-4322-9f8f-b2f301056a90,CONd,,true,false,false,false,Private,Dependent,AUTO M&F Insider - Best Flexible Rate (1N),c3b89393-bcf4-458e-b478-b26d00ae4d5c,0%,40,,GBP,2,AUTO M&F Insider - Best Flexible Rate (1N) → OTA main (old)
OLD INDIRECT ADVANCED,Short Stay Accommodation,CLOSE OTA Advanced Purchase,Advance Purchase,,af6d9539-7b41-40e9-b9e2-b2f200f9f69d,COAP,OTANR,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
OLD INDIRECT ADVANCED,Short Stay Accommodation,CLOSE OTA Advanced Purchase - Breakfast Included,Advance Purchase - Breakfast Included,,99401f1d-d53d-4ab8-be05-b36800f61510,COAPBI,NRFBB,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
OLD INDIRECT ADVANCED,Short Stay Accommodation,CLOSE OTA Airbnb Advance Purchase - Breakfast Included,Advance Purchase - Breakfast Included,,cbb33922-695c-41a2-8cc8-b37f00e4e423,COAAPBI,AIRNR,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
OLD INDIRECT ADVANCED,Short Stay Accommodation,CLOSE OTA Expedia Advance Purchase - Breakfast Included,Advance Purchase - Breakfast Included,,de2710ef-f75b-4cf3-ab8c-b37f0091a765,COEAPBI,ENRB,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
OLD INDIRECT ADVANCED,Short Stay Accommodation,CLOSE OTA Staycation,Non refundable,May include breakfast and dinner,2325ec65-b86c-467f-9e10-b3cb00ed34ea,COS,StayC,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
OLD INDIRECT ADVANCED,Short Stay Accommodation,OTA: Non Refundable (old),OTA: Non Refundable (old),,3ed6a2a5-8923-46c1-bd6d-b4190075b848,OTA: Non Refundable (old),,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
OLD INDIRECT ADVANCED,Short Stay Accommodation,UP FRONT M&F Early Bird - Best Direct Rate (1N),M&F Early Bird - Best Direct Rate.,"Book early for even better rates. Our Early Bird Rate offers the best value for guests who plan ahead and book direct. Enjoy your private en-suite studio and all the on-site amenities, including our Canal Restaurant, Listening Lounge, Cinema Room, and the 10th Floor Guest Lounge with sweeping views of London. Plus, unwind with full use of our pool, gym, sauna and steam, or book into a class or event via our guest app. This special rate is studio-only & requires full payment at the time of booking. Non-refundable and non-amendable.",21e2f609-99b9-4ca7-999c-b2fc0087d3c1,UFMEBBDRN,,true,false,false,false,Private,Dependent,AUTO M&F Insider - Best Flexible Rate (1N),c3b89393-bcf4-458e-b478-b26d00ae4d5c,-10%,40,,GBP,2,AUTO M&F Insider - Best Flexible Rate (1N) → OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,ARCHIVE - HOUSEWARMING LAUNCH RATE,,"Celebrate the opening of Westbourne Park with our special launch rate - available for the first two weeks only. Enjoy your private en-suite studio and all the on-site amenities - the Bar, Listening Lounge, Cinema Room, and the 10th Floor Guest Lounge with panoramic views across London. With full access to the pool, gym, sauna and steam throughout your stay, as well as bookable classes and events via our guest app. Staying a little longer? Our Canal Restaurant opens 30th June 2025. This Studio-Only, Flexible Rate allows you to modify or cancel your reservation up to 24 hours before arrival, exclusively when you book direct.",66e4ef23-65f7-4c81-b443-b2d60119e0d0,AHLR,,true,false,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-15%,0,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,AUTO GDS Best Flexible Breakfast Included,Best Flexible - Breakfast Included,,c51068b9-6b64-427c-8c13-b3850112f36c,AGBFBI,GDSBB,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,AUTO GDS Best Flexible RO Rate,Best Flexible Rate,,cd32956e-fa54-458c-8a9f-b34f009f81f3,AGBFRR,GDS FLX,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,AUTO GDS Business Plus Breakfast Included,Business Plus Breakfast Included,15% discount limited time offer,758a70c1-ff3e-49e8-8cf6-b3d400d2bc20,AGBPBI,GDSBP,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-15%,0,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,AUTO GDS Corporate RO Rate,Corporate RO Rate,GDS Corporate RO Rate 10% off Flexi,ee10623b-cad5-48be-a7e0-b34f009c63dd,AGCRR,GDS CORP,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,AUTO GDS Siteminder Government,Siteminder Government,10% off flexi,77ac9d7f-d563-4cf2-8fdf-b34f00a20352,AGSG,GDSGOV,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,AUTO M&F Insider - Best Flexible Rate - Breakfast Included,M&F Insider - Best Flexible Rate - Breakfast Included,"Enjoy your private en-suite studio and all the on-site amenities, including our Canal Restaurant, Listening Lounge, Cinema Room, and the 10th Floor Guest Lounge with sweeping views of London. Plus, unwind with full use of our pool, gym, sauna and steam, or book into a class or event via our guest app. It also includes a daily 'help yourself' breakfast bar with fresh bread & pastries, fruit, yoghurt, granola, tea and filter coffee. This Flexible Rate allows you to modify or cancel your reservation up to 24 hours before arrival - only when you book direct.",8195c4cd-cdfc-43a2-ad04-b36800d751a1,AMIBFRBI,FLEXBB,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,0,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,AUTO M&F Insider - Best Flexible Rate - Breakfast Included,M&F Insider - Best Flexible Rate - Breakfast Included,"Be one of the first to experience our brand-new Westbourne Park building. Enjoy your private en-suite studio with Classic double bed and all the on-site amenities, including our Canal Restaurant, Listening Lounge, Cinema Room, and the 10th Floor Guest Lounge with sweeping views of London. Plus, unwind with full use of our pool, gym, sauna and steam, or book into a class or event via our guest app. This Studio-Only, Flexible Rate allows you to modify or cancel your reservation up to 24 hours before arrival - only when you book direct.",6d33cc24-cc16-4a40-911f-b3ec00fba8f4,AMIBFRBI,,true,true,false,false,Private,Base,,,,,10000,GBP,0,
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,AUTO M&F Insider - Best Flexible Rate (1N),M&F Insider - Best Flexible Rate,"Be one of the first to experience our brand-new Westbourne Park building. Enjoy your private en-suite studio and all the on-site amenities, including our Canal Restaurant, Listening Lounge, Cinema Room, and the 10th Floor Guest Lounge with sweeping views of London. Plus, unwind with full use of our pool, gym, sauna and steam, or book into a class or event via our guest app. This Studio-Only, Flexible Rate allows you to modify or cancel your reservation up to 24 hours before arrival - only when you book direct.",c3b89393-bcf4-458e-b478-b26d00ae4d5c,AMIBFRN,MF1,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,20,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,AUTO M&F Insider - Best Flexible Rate (1N) - Breakfast Included,M&F Insider - Best Flexible - Breakfast Included,"Enjoy your private en-suite studio with breakfast included and all the on-site amenities, including our Canal Restaurant, Listening Lounge, Cinema Room, and the 10th Floor Guest Lounge with sweeping views of London. Plus, unwind with full use of our pool, gym, sauna and steam, or book into a class or event via our guest app. This Studio-Only, Flexible Rate allows you to modify or cancel your reservation up to 24 hours before arrival - only when you book direct. It also includes a daily 'help yourself' breakfast bar for two with fresh bread & pastries, fruit, yoghurt, granola, tea and filter coffee. For single occupancy, simply amend the number of adults from 2 to 1, before you book.",bfdb97bd-aa43-4d2f-a4a1-b36800bb422f,AUTO M&F Insider - Best Flexible Rate (1N) - Brekkie,1NBB,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,20,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,AUTO M&F Mobile - Best Flexible Rate -Breakfast Included,M&F Mobile - Best Flexible Rate,,e18dd6d8-8e05-4fcd-ae1c-b32500df68ce,AMMBFRBI,MOFLX,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,-10%,0,,GBP,1,OTA main (old)
OLD INDIRECT FLEXIBLE,Short Stay Accommodation,AUTO OTA Agoda 1 Night Breakfast Included,1 Night Breakfast Included,,de843ba2-92dc-4058-93cf-b3790095e4d8,AOANBI,A1NB,true,true,false,false,Private,Dependent,OTA main (old),a5e75aa6-2506-4143-9ee7-b26b0104a51a,0%,20,,GBP,1,OTA main (old)
